3679,168.40309867,47.55368307
4672,621.27868151,78.05265411
8734,482.40519808,156.43061598
17715,157.24318374,216.90222975
2467,355.15565464,163.57681394
10736,577.82218703,224.26080477
2274,490.58619173,252.52462621
6616,35.00680169,329.74108222
8513,261.71009045,352.13320803
7026,347.49245659,382.18460006
