4937,147.85274458,23.08567956
4121,555.39432177,35.99247755
3598,324.01111729,43.0250139
1769,634.71678915,52.52911249
3893,19.34729001,75.86796815
8078,166.26293637,179.94045556
3427,483.11642836,174.49314269
10540,375.83216319,224.40075901
4310,615.59164733,206.43573086
8966,264.11376311,236.88411778
5943,29.74457345,264.24718156
3622,510.26918829,273.32633904
4397,622.97748465,346.9247214
10914,62.21907642,419.21064688
12924,239.92548747,424.7043485
