6917,125.4293769,48.72213387
7825,571.91386581,84.79092652
10951,276.0057529,122.53246279
2094,411.15807068,131.3061127
10212,185.97121034,246.12759499
5347,369.83878811,377.97344305
9175,485.72250681,412.75945504
4554,158.60518226,460.74967062
