2666,151.1504126,42.24981245
3723,556.11388665,69.75611066
6956,431.70816561,140.00043128
14184,140.73984772,194.05752961
8577,517.25241926,200.74967938
5293,31.19705271,295.07273758
6803,234.1902102,315.19785389
5586,311.06731113,341.98335124
